Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAP.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,VIV.PA
2020-01-16,38.22373962402344,9.275422096252441,95.62255859375,128.24176025390625,61.82163619995117,35.0568733215332,12.65878963470459,106.19123840332031,18.20709228515625,84.46271514892578,30.323928833007812,43.610530853271484,129.35804748535156,28.925060272216797,11.082064628601074,46.29151153564453,25.15807342529297,88.42597198486328,527.9896240234375,64.1032943725586,401.072265625,22.984872817993164,13.731250762939453,248.4454345703125,9.339421272277832,31.956390380859375,148.0797576904297,689.6690673828125,37.75895690917969,137.0594940185547,75.70317840576172,31.247346878051758,3.6266250610351562,23.870193481445312,83.0149154663086,201.8076171875,35.36811447143555,,20.436790466308594,8.326254844665527
2020-01-17,38.166778564453125,9.344398498535156,97.16183471679688,131.49107360839844,61.98984909057617,35.16774368286133,12.586259841918945,107.67125701904297,18.338754653930664,86.10237121582031,30.783084869384766,44.68262481689453,131.7248992919922,29.009235382080078,11.241118431091309,45.663124084472656,25.190948486328125,89.77098083496094,532.4396362304688,65.36091613769531,407.7118835449219,23.443077087402344,13.721877098083496,253.51011657714844,9.466562271118164,31.093107223510742,150.82032775878906,702.842529296875,37.49631118774414,138.566162109375,76.1824722290039,31.510194778442383,3.6266250610351562,24.22646713256836,84.44898986816406,202.52198791503906,35.1615104675293,,20.66234588623047,8.293354988098145
2020-01-20,37.38825607299805,9.300835609436035,96.74885559082031,132.56776428222656,61.586124420166016,34.98757553100586,12.586259841918945,108.22624969482422,18.413991928100586,85.85011291503906,30.84170150756836,44.21925735473633,130.08631896972656,29.46836280822754,11.31879711151123,45.986839294433594,25.137523651123047,90.78883361816406,522.6669311523438,64.88267517089844,399.0757141113281,23.773412704467773,13.684386253356934,252.58926391601562,9.488356590270996,31.428007125854492,149.53843688964844,694.5120849609375,37.81626510620117,138.17733764648438,75.94281768798828,31.300813674926758,3.6266250610351562,24.41904640197754,84.23387908935547,203.7720947265625,35.20863723754883,,20.86373519897461,8.257168769836426
2020-01-21,36.87556457519531,9.26816177368164,97.38709259033203,131.12576293945312,61.65342330932617,34.79354476928711,12.590527534484863,108.73501586914062,18.470415115356445,85.9341812133789,30.949161529541016,44.03755569458008,130.040771484375,29.407146453857422,11.307700157165527,45.52982711791992,25.006023406982422,89.98908996582031,511.8470153808594,63.92617416381836,394.6183166503906,23.709476470947266,13.324467658996582,249.2742462158203,9.517417907714844,31.316375732421875,149.05224609375,686.956787109375,37.52019119262695,138.0315399169922,75.49658203125,31.269622802734375,3.6266250610351562,24.159067153930664,83.89328002929688,202.52198791503906,34.87879943847656,,21.02484130859375,8.29006576538086
2020-01-22,36.63821029663086,9.170143127441406,97.27445983886719,132.64466857910156,61.31697463989258,34.70346450805664,12.334534645080566,108.8737564086914,18.350038528442383,84.84110260009766,31.35947036743164,44.20109176635742,127.67391967773438,29.25410270690918,11.31509780883789,45.58695602416992,24.91972541809082,89.3529281616211,516.7334594726562,63.66047668457031,393.225341796875,23.325862884521484,13.358208656311035,247.708740234375,9.539215087890625,30.899616241455078,147.99136352539062,688.8941040039062,37.20501708984375,136.33042907714844,73.43892669677734,31.184980392456055,3.6266250610351562,24.41904640197754,83.33757781982422,206.62954711914062,34.650455474853516,,21.226232528686523,8.168347358703613
2020-01-23,35.82170486450195,9.068495750427246,96.52360534667969,130.54896545410156,61.67024230957031,34.616844177246094,12.475330352783203,109.5675277709961,18.165708541870117,85.219482421875,31.379013061523438,43.919437408447266,126.71807861328125,28.817928314208984,11.466754913330078,45.43461608886719,24.80055046081543,88.78947448730469,500.32928466796875,63.713619232177734,382.54620361328125,22.835691452026367,13.107017517089844,245.86709594726562,9.488356590270996,30.869848251342773,146.5768585205078,682.1137084960938,35.32351303100586,138.1287384033203,73.71990203857422,30.877582550048828,3.6266250610351562,25.998197555541992,82.92528533935547,203.59352111816406,34.30249786376953,,21.347063064575195,8.217692375183105
2020-01-24,36.24894714355469,9.130210876464844,98.06287384033203,133.62522888183594,62.3263053894043,34.585662841796875,13.047045707702637,110.1225357055664,18.28985023498535,86.10237121582031,32.0335578918457,44.046634674072266,126.5360107421875,29.13932228088379,11.622111320495605,45.644081115722656,24.81287956237793,89.69828033447266,500.241943359375,65.00666809082031,386.5857238769531,22.739784240722656,13.215742111206055,249.090087890625,9.510154724121094,30.735889434814453,145.16233825683594,688.7003784179688,34.64063262939453,142.8917999267578,73.63726806640625,31.372085571289062,3.6266250610351562,26.710739135742188,84.44898986816406,207.16534423828125,34.349613189697266,,21.741783142089844,8.168347358703613
2020-01-27,34.98621368408203,8.94869613647461,95.8102798461914,127.7611083984375,61.31697463989258,33.86498260498047,12.987313270568848,109.10501861572266,17.958812713623047,83.7984619140625,31.388782501220703,43.728641510009766,123.71397399902344,28.068021774291992,11.614712715148926,45.644081115722656,24.47179412841797,89.15299987792969,482.17987060546875,64.01472473144531,372.37774658203125,22.196331024169922,12.73210334777832,237.57940673828125,9.404806137084961,30.229827880859375,140.211669921875,659.0601196289062,33.523189544677734,139.53822326660156,71.64572143554688,31.176069259643555,3.6266250610351562,25.17010498046875,82.11861419677734,205.73658752441406,33.42536544799805,,21.403451919555664,8.059786796569824
2020-01-28,35.384971618652344,9.046712875366211,97.16183471679688,129.04930114746094,61.552486419677734,34.2461051940918,13.375568389892578,108.13375091552734,18.180757522583008,85.05131530761719,31.242244720458984,45.264102935791016,125.62567138671875,28.335847854614258,11.633208274841309,45.986839294433594,24.508779525756836,89.24388122558594,490.20745849609375,64.31585693359375,382.5926513671875,22.622570037841797,13.073274612426758,240.8944854736328,9.517417907714844,30.482858657836914,139.68118286132812,665.0656127929688,33.9577522277832,140.461669921875,72.44729614257812,31.189434051513672,3.6266250610351562,26.055967330932617,82.60261535644531,205.37940979003906,33.68994903564453,,21.5081729888916,8.14861011505127
2020-01-29,35.63182067871094,9.028562545776367,98.40076446533203,131.2795867919922,61.26650619506836,34.30500793457031,13.28170394897461,106.69998931884766,18.229660034179688,85.80807495117188,31.574399948120117,44.8915901184082,126.21739959716797,28.159847259521484,11.747875213623047,46.12013626098633,24.516998291015625,90.15267181396484,495.617431640625,65.89230346679688,378.5067138671875,23.0168399810791,13.137011528015137,241.5390625,9.412074089050293,30.371225357055664,140.07901000976562,668.3589477539062,34.52124786376953,145.85655212402344,73.27366638183594,31.532466888427734,3.6266250610351562,25.89228057861328,83.98290252685547,207.16534423828125,33.476104736328125,,21.572616577148438,8.128870964050293
2020-01-30,35.394466400146484,8.916022300720215,98.28813171386719,129.2992401123047,60.980525970458984,33.87883758544922,13.273170471191406,105.12747192382812,18.23342514038086,85.05131530761719,30.84170150756836,44.600852966308594,124.57880401611328,27.731327056884766,11.562928199768066,46.3486442565918,24.25399398803711,89.89820861816406,489.6839599609375,65.16606903076172,370.4277038574219,22.707820892333984,12.750847816467285,239.05279541015625,9.353952407836914,29.961910247802734,138.3992919921875,656.154052734375,33.981632232666016,143.4750213623047,72.60430908203125,30.953317642211914,3.6266250610351562,25.53600311279297,82.33373260498047,207.8796844482422,32.56272506713867,,21.395397186279297,8.112422943115234
2020-01-31,35.15711212158203,8.879719734191895,98.17550659179688,128.0879669189453,60.89641571044922,33.29328536987305,13.059844970703125,103.9249496459961,18.11680793762207,84.25252532958984,30.617008209228516,44.32829284667969,122.21192932128906,27.341068267822266,11.51114273071289,46.27246856689453,24.01975440979004,90.17086029052734,484.2740783691406,64.12101745605469,367.08465576171875,22.377483367919922,12.518401145935059,231.96221923828125,9.303095817565918,29.790740966796875,138.3551025390625,655.3793334960938,33.661678314208984,141.8711395263672,71.8523178100586,30.503360748291016,3.6266250610351562,24.35164451599121,81.1326904296875,202.52198791503906,32.00093078613281,,21.492063522338867,8.145318984985352
2020-02-03,35.51789093017578,8.959586143493652,99.03900146484375,128.51092529296875,61.199222564697266,33.497711181640625,12.99584674835205,105.45122528076172,18.109285354614258,84.5047607421875,30.939393997192383,44.70988082885742,123.62293243408203,27.22629165649414,11.562928199768066,45.796417236328125,24.069068908691406,90.24356079101562,483.4886169433594,64.86495208740234,368.43109130859375,22.420106887817383,12.552145004272461,234.81687927246094,9.29946231842041,29.76097297668457,138.79714965820312,657.5101318359375,33.2891960144043,142.7946014404297,72.38945007324219,30.45881462097168,3.6266250610351562,24.79457664489746,82.27995300292969,207.5225067138672,31.721839904785156,,21.4840087890625,8.191375732421875
2020-02-04,35.831199645996094,9.122950553894043,99.86495208740234,132.6638946533203,61.720706939697266,34.15602493286133,13.183573722839355,107.34749603271484,18.357561111450195,85.9341812133789,30.84170150756836,44.60993957519531,124.03260040283203,28.037412643432617,11.574024200439453,45.967796325683594,24.35672950744629,89.22570037841797,496.48992919921875,65.52033996582031,381.2925720214844,22.654537200927734,13.226990699768066,240.80239868164062,9.175952911376953,29.82795524597168,140.83045959472656,670.2963256835938,33.24622344970703,144.15548706054688,73.1827621459961,30.935497283935547,3.6266250610351562,25.680435180664062,84.28765106201172,207.8796844482422,32.475738525390625,,21.500118255615234,8.260458946228027
2020-02-05,36.53377151489258,9.471458435058594,101.32913208007812,131.58721923828125,61.53565979003906,34.37777328491211,13.277437210083008,107.43999481201172,18.590791702270508,87.48976135253906,31.212936401367188,45.036956787109375,125.48912048339844,28.427675247192383,11.492647171020508,45.58695602416992,24.89506721496582,88.98941802978516,500.503662109375,65.50261688232422,385.3785095214844,22.88896942138672,13.431318283081055,242.2757568359375,9.157790184020996,29.87260627746582,139.94642639160156,678.2390747070312,33.37515640258789,143.37783813476562,74.31488037109375,31.247346878051758,3.6266250610351562,26.354473114013672,85.6679458618164,209.6656036376953,32.936058044433594,,21.604839324951172,8.316384315490723
2020-02-06,36.71416091918945,9.667494773864746,101.55438995361328,131.70257568359375,62.04033279418945,34.9321403503418,13.40543270111084,109.10501861572266,18.61712646484375,87.02729034423828,31.15431785583496,45.28227233886719,124.94292449951172,28.0986328125,11.622111320495605,45.37749099731445,25.14985466003418,88.1533203125,499.10760498046875,64.79410552978516,388.2107849121094,22.686504364013672,14.914106369018555,246.60372924804688,9.270401954650879,29.93214225769043,142.68698120117188,671.2649536132812,34.468719482421875,143.4750213623047,77.38895416259766,31.30971336364746,3.6266250610351562,26.19077491760254,86.0264663696289,212.52304077148438,33.27314376831055,,21.846506118774414,8.411786079406738
2020-02-07,36.10653305053711,9.75825309753418,101.29159545898438,131.49107360839844,61.77116775512695,35.916141510009766,13.24757194519043,107.48624420166016,18.666030883789062,87.15343475341797,30.255542755126953,45.173240661621094,124.7153549194336,28.573062896728516,11.57032585144043,44.92047882080078,25.1087589263916,88.5350112915039,493.6105651855469,64.86495208740234,384.40350341796875,22.771753311157227,15.324639320373535,249.2742462158203,9.292197227478027,30.1777286529541,142.5985870361328,673.5896606445312,33.48021697998047,146.05099487304688,77.33110809326172,31.354265213012695,3.6266250610351562,26.229290008544922,85.70379638671875,212.1658935546875,32.80918884277344,,21.87067222595215,8.385467529296875
2020-02-10,35.86917495727539,9.725581169128418,101.10386657714844,131.33726501464844,61.75435256958008,35.784481048583984,13.153707504272461,107.208740234375,18.74126434326172,87.78406524658203,30.39231300354004,45.409461975097656,125.26155090332031,28.611324310302734,11.559228897094727,45.77737808227539,24.78000259399414,87.53533935546875,490.8182067871094,65.02436828613281,384.031982421875,22.750442504882812,15.349005699157715,249.36630249023438,9.281299591064453,30.207494735717773,142.15655517578125,674.1707763671875,32.825984954833984,144.4470977783203,77.24021911621094,31.318628311157227,3.6266250610351562,26.547042846679688,85.5066146850586,210.5585479736328,32.31263732910156,,21.87067222595215,8.431524276733398
2020-02-11,36.220462799072266,9.794556617736816,103.54418182373047,132.6638946533203,61.92257308959961,36.5398063659668,13.260371208190918,106.97749328613281,18.92935562133789,88.28855895996094,30.441158294677734,45.34586715698242,125.94429779052734,28.817928314208984,11.773768424987793,46.31055450439453,24.985475540161133,86.572021484375,490.99273681640625,65.27235412597656,382.9176025390625,22.05780601501465,15.551460266113281,251.3921661376953,9.22317886352539,30.043773651123047,141.44932556152344,674.5582885742188,32.568115234375,145.37054443359375,77.62033081054688,31.60374641418457,3.6266250610351562,27.201820373535156,86.0981674194336,213.95179748535156,32.61347198486328,,22.209003448486328,8.392046928405762
2020-02-12,36.6856803894043,9.830859184265137,104.21996307373047,131.31805419921875,61.75435256958008,37.12882614135742,13.401166915893555,108.55001068115234,19.00835418701172,88.8351058959961,30.28485107421875,45.10055923461914,126.49049377441406,28.978626251220703,11.792262077331543,45.796417236328125,25.930648803710938,87.20817565917969,521.7943725585938,64.9180908203125,394.3861999511719,23.43242073059082,15.416491508483887,249.64256286621094,9.332155227661133,30.564720153808594,142.02395629882812,687.1505737304688,33.2414436340332,143.23202514648438,76.79397583007812,32.11606979370117,3.6266250610351562,27.481061935424805,86.60009765625,211.80868530273438,32.97229766845703,,22.192890167236328,8.355859756469727
2020-02-13,36.733150482177734,9.910725593566895,105.12100219726562,127.66497802734375,60.492679595947266,37.12189483642578,13.392634391784668,104.8962173461914,19.012115478515625,88.28855895996094,30.236005783081055,44.99153137207031,126.99117279052734,28.925060272216797,11.770069122314453,45.70120620727539,26.025169372558594,87.33540344238281,520.3982543945312,67.84073638916016,391.46099853515625,23.19799041748047,15.277771949768066,250.01089477539062,9.640928268432617,30.341461181640625,147.41668701171875,688.7003784179688,33.25099563598633,141.14210510253906,76.33946990966797,32.13389205932617,3.6266250610351562,28.280258178710938,87.28128051757812,215.201904296875,32.90705108642578,,22.531221389770508,8.299935340881348
2020-02-14,36.562252044677734,9.794556617736816,104.21996307373047,124.83866119384766,60.997344970703125,37.1981201171875,13.529163360595703,106.3299789428711,19.155061721801758,88.96125030517578,30.343463897705078,44.92793273925781,126.8546142578125,29.552532196044922,11.936521530151367,44.84431076049805,26.078588485717773,87.24452209472656,505.564697265625,67.39791107177734,385.3321228027344,23.187335968017578,15.019083023071289,246.9721221923828,9.706313133239746,30.453086853027344,146.753662109375,682.8884887695312,32.95014953613281,140.94769287109375,76.2237777709961,31.977968215942383,3.6266250610351562,27.87584686279297,86.94068145751953,215.73770141601562,32.801944732666016,,22.595666885375977,8.322964668273926
2020-02-17,36.79011535644531,9.899835586547852,104.97083282470703,125.91534423828125,60.778656005859375,37.54460144042969,13.45236587524414,106.51498413085938,19.18515968322754,88.91919708251953,30.333696365356445,45.00970458984375,127.76495361328125,29.835664749145508,12.077083587646484,45.148983001708984,26.2470760345459,86.51748657226562,506.08819580078125,68.5846939086914,384.8212890625,23.92259407043457,14.96846866607666,246.32749938964844,9.724477767944336,30.564720153808594,147.10726928710938,687.1505737304688,31.546180725097656,140.80189514160156,76.28163146972656,32.43238067626953,3.6266250610351562,27.153671264648438,87.99832153320312,218.4165802001953,32.76933670043945,,22.684274673461914,8.303224563598633
2020-02-18,36.79961013793945,9.69290828704834,104.93328094482422,125.22317504882812,60.52632522583008,37.19118881225586,13.925950050354004,105.40497589111328,19.136255264282227,89.25553894042969,30.548622131347656,45.59117889404297,127.49185943603516,29.345930099487305,12.243534088134766,45.28227996826172,26.11968421936035,86.37210083007812,497.1007385253906,67.5750503540039,379.6675109863281,23.592262268066406,14.550437927246094,247.06417846679688,9.757171630859375,30.587045669555664,147.19570922851562,678.0452880859375,29.554847717285156,139.3438262939453,77.43853759765625,31.697303771972656,3.6266250610351562,26.816661834716797,86.94068145751953,218.05934143066406,32.39962387084961,,22.90983009338379,8.30651569366455
2020-02-19,36.97050476074219,9.682016372680664,105.34626770019531,126.7036361694336,60.22352981567383,37.24662780761719,13.71262264251709,106.65373992919922,19.083589553833008,89.76004791259766,30.773317337036133,45.70020294189453,129.81320190429688,30.14940643310547,12.31381607055664,45.32035827636719,26.13201141357422,86.89918518066406,512.1961669921875,68.19499969482422,389.1393737792969,23.43242073059082,14.50732421875,250.7476043701172,9.7753324508667,30.72844696044922,149.45004272460938,690.44384765625,30.290258407592773,141.8711395263672,77.67817687988281,31.737398147583008,3.6266250610351562,28.049161911010742,87.29920959472656,218.05934143066406,32.65696716308594,,23.280384063720703,8.247300148010254
2020-02-20,37.01797866821289,9.551325798034668,103.99469757080078,126.68441009521484,60.10577392578125,36.907073974609375,13.759554862976074,104.84996795654297,18.4215145111084,88.45674133300781,30.4313907623291,45.21866989135742,128.7207794189453,31.526784896850586,12.191749572753906,45.41557693481445,25.659425735473633,88.13514709472656,494.3085021972656,68.40755462646484,380.5496826171875,23.517671585083008,14.370478630065918,244.6699676513672,9.764435768127441,31.070783615112305,146.1790313720703,677.8516235351562,31.192806243896484,141.48233032226562,77.26499938964844,31.879959106445312,3.6266250610351562,27.64474868774414,92.22883605957031,215.201904296875,32.43949508666992,,23.25621795654297,8.197954177856445
2020-02-21,36.55276107788086,9.540434837341309,104.55785369873047,125.78075408935547,59.71886444091797,36.879356384277344,13.76382064819336,104.84996795654297,18.1544246673584,88.66693878173828,30.216466903686523,44.982444763183594,129.3125,31.304874420166016,12.276823997497559,45.091861724853516,25.536142349243164,87.64439392089844,490.0328674316406,68.42526245117188,375.6279602050781,23.347177505493164,14.057426452636719,244.9462127685547,9.760802268981934,30.601930618286133,146.26742553710938,672.8147583007812,30.261606216430664,139.78123474121094,77.12451171875,31.9111385345459,3.6266250610351562,27.24995994567871,91.10846710205078,214.30894470214844,32.109657287597656,,23.09510612487793,8.2703275680542
2020-02-24,34.52099609375,9.220968246459961,100.4281005859375,119.57054901123047,56.80862045288086,35.47957992553711,13.413965225219727,102.16742706298828,17.56382179260254,84.58885192871094,29.425153732299805,44.64628219604492,121.71126556396484,29.652009963989258,11.906929969787598,44.00645446777344,24.607404708862305,84.60901641845703,466.9099426269531,66.7779541015625,358.1234130859375,22.249614715576172,13.112641334533691,235.7377471923828,9.61186695098877,29.277236938476562,140.87466430664062,649.373779296875,28.255943298339844,133.1712646484375,75.67012786865234,30.87312889099121,3.6266250610351562,25.33379554748535,88.35682678222656,210.7371368408203,30.565614700317383,,22.47483253479004,8.191375732421875
2020-02-25,33.438655853271484,8.886980056762695,98.47584533691406,118.7630386352539,56.84226989746094,33.74717712402344,13.512097358703613,99.85490417480469,17.161312103271484,82.62127685546875,28.75107192993164,43.95578384399414,119.34439849853516,29.430099487304688,11.500044822692871,43.22572708129883,23.711544036865234,82.82777404785156,457.6607666015625,65.89230346679688,352.9231262207031,21.62091064453125,12.940180778503418,232.69891357421875,9.412074089050293,28.562793731689453,138.3992919921875,643.3681640625,27.444129943847656,129.0886688232422,74.736328125,30.530092239379883,3.6266250610351562,25.112329483032227,86.56424713134766,207.34390258789062,29.822587966918945,,22.168724060058594,8.168347358703613
2020-02-26,32.81203842163086,8.785332679748535,98.85128021240234,115.89825439453125,57.14506912231445,33.41109085083008,13.72115707397461,98.97613525390625,16.973220825195312,82.08314514160156,28.858531951904297,44.75530242919922,118.57061004638672,29.16992950439453,11.57032585144043,44.349212646484375,23.473196029663086,87.86251831054688,462.45989990234375,65.99858856201172,357.75201416015625,21.69550323486328,13.03765869140625,233.89602661132812,9.379380226135254,28.13115119934082,137.86886596679688,645.1116943359375,27.778404235839844,128.6026153564453,75.11646270751953,30.681562423706055,3.6266250610351562,25.699697494506836,87.03031158447266,209.12982177734375,29.753719329833984,,22.249279022216797,8.191375732421875
2020-02-27,31.644250869750977,8.244416236877441,95.96044921875,110.55325317382812,55.00864028930664,31.45001220703125,13.716891288757324,94.76734924316406,16.442808151245117,80.33419036865234,28.262605667114258,43.1744270324707,114.83824920654297,28.925060272216797,11.840348243713379,43.4351921081543,21.960918426513672,85.68138885498047,446.491943359375,63.58961868286133,343.45123291015625,21.30763053894043,12.39093017578125,227.0817108154297,9.248605728149414,26.211090087890625,134.28843688964844,620.895751953125,26.006738662719727,126.02667236328125,73.08361053466797,29.438617706298828,3.6266250610351562,23.889453887939453,84.01876831054688,204.30787658691406,28.76422882080078,,21.596782684326172,7.938067436218262
2020-02-28,31.01762580871582,7.848714351654053,92.28121185302734,103.92005157470703,53.59557342529297,30.341278076171875,13.349968910217285,91.77957153320312,15.765686988830566,76.49993896484375,27.744829177856445,42.8564338684082,112.06173706054688,27.149765014648438,11.119051933288574,43.3018913269043,21.032182693481445,82.51879119873047,441.3437805175781,61.12751007080078,344.3798522949219,20.510560989379883,12.031012535095215,221.92495727539062,8.856284141540527,26.032480239868164,129.4261016845703,610.24072265625,25.304759979248047,120.63179016113281,69.35669708251953,28.155580520629883,3.6266250610351562,23.50429344177246,81.11476135253906,196.27130126953125,27.821857452392578,,20.887901306152344,7.572910785675049
